3.836188720699999976e+03 1.889925856000000052e-16 4.912018960000000475e-17
3.837073486329999923e+03 1.271729875000000080e-16 4.841165920000000029e-17
3.837956054690000201e+03 9.910020039999999454e-17 4.740528750000000684e-17
3.838839111329999923e+03 9.986325110000000047e-17 4.587090100000000555e-17
3.839724365229999876e+03 8.953249400000000935e-17 4.349655650000000055e-17
3.840607666020000124e+03 1.156734347000000059e-16 4.177119780000000480e-17
3.841493164059999799e+03 6.232182190000000031e-17 3.956512710000000175e-17
3.842376953120000053e+03 4.265809250000000396e-17 3.865791709999999963e-17
3.843262939449999976e+03 1.196021484000000114e-16 3.909552590000000662e-17
3.844147216800000024e+03 1.223411784000000097e-16 3.926003270000000023e-17
3.845031494140000177e+03 1.865967154000000223e-16 4.099635080000000164e-17
3.845918212890000177e+03 2.057662089000000336e-16 4.221102580000000323e-17
3.846802978520000124e+03 9.605555080000000523e-17 4.104238110000000324e-17
3.847689941409999847e+03 6.254189060000000581e-17 4.015980760000000164e-17
3.848575195309999799e+03 1.039313186000000132e-16 4.015325210000000724e-17
3.849462646479999876e+03 6.284811530000000080e-17 3.910553520000000265e-17
3.850348144529999900e+03 7.334961189999999515e-17 3.885889860000000243e-17
3.851233886720000100e+03 8.070510260000001744e-17 3.849753240000000170e-17
3.852122070309999799e+03 4.710135809999999895e-17 3.740616600000000172e-17
3.853008300779999900e+03 9.599905710000000850e-17 3.850728460000000260e-17
3.853896728520000124e+03 9.543516010000000190e-17 3.893564120000000496e-17
3.854783203120000053e+03 6.288432900000000028e-17 3.934991020000000255e-17
3.855672119140000177e+03 6.433844110000000777e-17 4.012104139999999949e-17
3.856559082029999900e+03 6.171777640000000401e-17 4.010605690000000780e-17
3.857446289059999799e+03 3.731948680000000019e-17 3.932994589999999925e-17
3.858335937500000000e+03 5.053747160000000984e-17 3.896356570000000269e-17
3.859223388670000077e+03 1.104676286000000033e-16 3.884603290000000003e-17
3.860113525390000177e+03 1.744877463000000137e-16 3.974622160000000188e-17
3.861001464840000153e+03 1.144554347999999948e-16 3.797978600000000561e-17
3.861891845699999976e+03 1.190634873000000150e-16 3.816431559999999938e-17
3.862780273440000201e+03 1.104103033000000015e-16 3.754679490000000318e-17
3.863668945309999799e+03 1.205272618999999962e-16 3.777936880000000450e-17
3.864559814449999976e+03 1.357318640000000279e-16 3.824079470000000498e-17
3.865448730470000100e+03 9.562996500000000666e-17 3.747963020000000359e-17
3.866340087890000177e+03 3.932949130000000270e-17 3.679448340000000164e-17
3.867229492190000201e+03 5.869737679999999976e-17 3.777768800000000168e-17
3.868121337890000177e+03 9.908296680000000644e-17 3.980079930000000337e-17
3.869011230470000100e+03 1.016803769000000141e-16 4.027793329999999789e-17
3.869901367190000201e+03 1.198127531000000026e-16 3.956882170000000661e-17
3.870793701170000077e+03 8.800500760000001265e-17 3.726843820000000500e-17
3.871684082029999900e+03 6.605022850000001154e-17 3.598897220000000072e-17
3.872576904300000024e+03 6.222978120000000387e-17 3.566904150000000079e-17
3.873467773440000201e+03 8.505220990000000348e-17 3.576207180000000222e-17
3.874361083979999876e+03 7.201689130000000335e-17 3.591766020000000604e-17
3.875252441409999847e+03 7.965055530000000212e-17 3.650726410000000091e-17
3.876143798829999923e+03 1.483020643999999999e-16 3.799722670000000400e-17
3.877037597659999847e+03 8.173400270000000935e-17 3.744773390000000753e-17
3.877929687500000000e+03 2.404654289999999928e-17 3.512775370000000004e-17
3.878823730470000100e+03 7.215509459999999828e-17 3.541403630000000030e-17
3.879716064449999976e+03 1.502206956000000133e-16 3.745107920000000280e-17
3.880610839840000153e+03 1.758715699000000222e-16 3.738426150000000483e-17
3.881503417970000100e+03 1.788192694000000110e-16 3.732218910000000276e-17
3.882396484379999947e+03 1.063047145000000009e-16 3.589209009999999784e-17
3.883291748050000024e+03 5.872982720000000774e-17 3.455489380000000302e-17
3.884185058590000153e+03 5.574305900000000346e-17 3.383042629999999768e-17
3.885080810550000024e+03 3.384059199999999931e-17 3.339222610000000175e-17
3.885974609379999947e+03 1.163505355000000193e-16 3.549969300000000104e-17
3.886870605470000100e+03 1.899591209000000126e-16 3.801000920000000141e-17
3.887764892579999923e+03 1.161546721999999901e-16 3.679545270000000437e-17
3.888659179690000201e+03 1.571749050000000024e-16 3.765176150000000129e-17
3.889555908199999976e+03 7.182516480000000444e-17 3.581944319999999895e-17
3.890450683590000153e+03 -7.537251200000000812e-18 3.489672340000000134e-17
3.891347900390000177e+03 7.417113980000000555e-17 3.654128800000000416e-17
3.892242919920000077e+03 1.723584443000000240e-16 3.892637340000000363e-17
3.893140625000000000e+03 1.726428496000000272e-16 4.006142839999999885e-17
3.894036132809999799e+03 1.228425856000000051e-16 3.934798470000000040e-17
3.894934082029999900e+03 6.350997660000000675e-17 3.813580089999999920e-17
3.895830078120000053e+03 1.085284796999999946e-16 3.926448170000000535e-17
3.896726318359999823e+03 6.140768569999999509e-17 3.730492860000000052e-17
3.897625000000000000e+03 1.523348515000000211e-16 3.892075460000000353e-17
3.898521484379999947e+03 1.570801382000000190e-16 3.800268130000000629e-17
3.899420654300000024e+03 1.370241390000000051e-16 3.642325000000000223e-17
3.900317626949999976e+03 9.937589330000000294e-17 3.469398719999999990e-17
3.901217041020000124e+03 1.124802373000000081e-16 3.412615510000000339e-17
3.902114501949999976e+03 1.543558617000000219e-16 3.432054410000000366e-17
3.903012207029999900e+03 1.345267653000000104e-16 3.379185400000000055e-17
3.903912109379999947e+03 1.263911285000000076e-16 3.357763540000000379e-17
3.904810302729999876e+03 1.794091769000000037e-16 3.389764500000000480e-17
3.905710693359999823e+03 1.288808848000000200e-16 3.340274799999999990e-17
3.906609375000000000e+03 5.359612160000000705e-17 3.318649170000000245e-17
3.907510009770000124e+03 1.025092697999999927e-16 3.461053629999999991e-17
3.908408935550000024e+03 1.131403781999999954e-16 3.462964270000000187e-17
3.909308105470000100e+03 1.196862184000000116e-16 3.426318550000000438e-17
3.910209716800000024e+03 9.266651680000001929e-17 3.389864240000000198e-17
3.911109130859999823e+03 9.705909639999999893e-17 3.414816620000000032e-17
3.912010986329999923e+03 1.427600721000000053e-16 3.448478270000000093e-17
3.912911132809999799e+03 5.870657439999999746e-17 3.262014290000000734e-17
3.913813232420000077e+03 8.737947880000001043e-17 3.209331650000000667e-17
3.914713623050000024e+03 1.490308790999999993e-16 3.310746260000000606e-17
3.915614257809999799e+03 1.254077892000000131e-16 3.215920250000000327e-17
3.916517089840000153e+03 1.094647070000000132e-16 3.312479680000000021e-17
3.917418212890000177e+03 1.111604940000000055e-16 3.244227960000000380e-17
3.918321533199999976e+03 1.126219612000000096e-16 3.167632250000000049e-17
3.919222900390000177e+03 9.616699779999999696e-17 3.162716239999999933e-17
3.920126708979999876e+03 1.079920916000000056e-16 3.264455460000000298e-17
3.921028564449999976e+03 1.196626698000000142e-16 3.385355409999999964e-17
3.921930664059999799e+03 7.666580920000000799e-17 3.289973049999999887e-17
3.922834960940000201e+03 1.636950922999999947e-16 3.363131100000000302e-17
3.923737304690000201e+03 1.728767506999999932e-16 3.083453420000000609e-17
3.924642089840000153e+03 1.161186264000000052e-16 3.144407360000000229e-17
3.925544921879999947e+03 6.852840040000000133e-17 3.167767920000000546e-17
3.926450195309999799e+03 6.037113380000000179e-17 3.269286699999999874e-17
3.927353515620000053e+03 1.186314952000000226e-16 3.342952330000000461e-17
3.928257080079999923e+03 1.239184359000000036e-16 3.286375510000000308e-17
3.929162841800000024e+03 1.277221015000000039e-16 3.190648889999999769e-17
3.930066894529999900e+03 1.320225943000000107e-16 3.055050860000000253e-17
3.930973144529999900e+03 6.015822210000000442e-17 2.848601060000000457e-17
3.931877441409999847e+03 1.378091019999999940e-16 2.942313720000000148e-17
3.932783935550000024e+03 1.137493949000000078e-16 2.878267090000000158e-17
3.933688720699999976e+03 8.452764119999999471e-17 2.797417060000000190e-17
3.934593750000000000e+03 8.893370859999999244e-17 2.895988359999999949e-17
3.935500976559999799e+03 6.900221500000000751e-17 2.881175700000000045e-17
3.936406250000000000e+03 1.262205262000000107e-16 2.947499240000000010e-17
3.937314208979999876e+03 1.576219887000000210e-16 3.071137120000000242e-17
3.938219970699999976e+03 1.266400490999999960e-16 3.114313090000000172e-17
3.939127929690000201e+03 9.027612510000001893e-17 3.156553980000000478e-17
3.940034179690000201e+03 6.531144829999999684e-17 3.184416160000000034e-17
3.940940673829999923e+03 6.713582730000000025e-17 3.167280270000000336e-17
3.941849365229999876e+03 6.790392160000000729e-17 3.119286930000000083e-17
3.942756103520000124e+03 1.062295154000000114e-16 3.235694060000000528e-17
3.943665283199999976e+03 1.734969273000000159e-16 3.293654730000000021e-17
3.944572509770000124e+03 5.232377960000000082e-17 3.062922790000000317e-17
3.945482177729999876e+03 1.011023143000000192e-16 3.099118750000000109e-17
3.946389892579999923e+03 1.210084838000000206e-16 3.138133630000000480e-17
3.947297851559999799e+03 9.803034909999999327e-17 3.158823760000000404e-17
3.948208007809999799e+03 1.205173204000000062e-16 3.229411480000000400e-17
3.949116210940000201e+03 1.065677707999999972e-16 3.218263280000000008e-17
3.950026855470000100e+03 7.173810470000001059e-17 3.091077579999999898e-17
3.950935546879999947e+03 6.002923380000000209e-17 3.003484180000000007e-17
3.951846679690000201e+03 1.082280492000000007e-16 3.107371180000000077e-17
3.952755859379999947e+03 7.222764900000000150e-17 3.019215410000000463e-17
3.953665039059999799e+03 7.599863030000000836e-17 3.081238740000000129e-17
3.954576904300000024e+03 1.400412694000000098e-16 3.253685019999999884e-17
3.955486572270000124e+03 8.765782570000001432e-17 3.266055870000000660e-17
3.956398681640000177e+03 5.584211810000001129e-17 3.271514720000000343e-17
3.957308837890000177e+03 8.448325110000000989e-17 3.323282330000000010e-17
3.958221435550000024e+03 5.905372310000000029e-17 3.246524200000000301e-17
3.959132080079999923e+03 5.556780270000000140e-17 3.253922230000000145e-17
3.960044921879999947e+03 1.012928844000000015e-16 3.390304290000000227e-17
3.960956054690000201e+03 4.813970640000000458e-17 3.229793330000000183e-17
3.961867187500000000e+03 -3.396557000000000284e-19 3.084866750000000411e-17
3.962780761720000100e+03 6.546236710000000494e-17 3.242043260000000272e-17
3.963692382809999799e+03 1.166103481000000089e-16 3.332089890000000587e-17
3.964606445309999799e+03 1.100097929999999972e-16 3.253605550000000609e-17
3.965518554690000201e+03 7.636208050000000242e-17 3.133187490000000143e-17
3.966432861329999923e+03 3.066374960000000283e-17 3.027964680000000268e-17
3.967345458979999876e+03 5.788350460000000534e-17 3.012040900000000213e-17
3.968258056640000177e+03 1.549841915000000203e-16 3.153899520000000316e-17
3.969173095699999976e+03 1.417512318000000217e-16 3.059717170000000089e-17
3.970086181640000177e+03 9.341717830000001592e-17 2.872328410000000237e-17
3.971001708979999876e+03 6.330670820000000227e-17 2.700802850000000215e-17
3.971915283199999976e+03 1.097818467000000028e-16 2.804341200000000009e-17
3.972831298829999923e+03 5.780595170000000719e-17 2.747771530000000294e-17
3.973745117190000201e+03 6.064884800000000471e-17 2.749531210000000109e-17
3.974659179690000201e+03 5.649213310000000436e-17 2.738902140000000028e-17
3.975575927729999876e+03 9.598336190000000770e-17 2.786021669999999880e-17
3.976490478520000124e+03 1.261553581000000222e-16 2.800203240000000081e-17
3.977407470699999976e+03 9.133939140000001015e-17 2.751834350000000512e-17
3.978322265620000053e+03 1.037790209000000039e-16 2.750524040000000430e-17
3.979239746090000153e+03 7.519363710000001032e-17 2.701248020000000148e-17
3.980155273440000201e+03 1.182885830999999911e-16 2.766401699999999950e-17
3.981070800779999900e+03 1.076693030000000069e-16 2.781993450000000335e-17
3.981988769529999900e+03 4.575679270000000510e-17 2.693055250000000298e-17
3.982904785159999847e+03 3.420304869999999845e-17 3.350243130000000283e-17
3.983823242190000201e+03 8.495105380000000095e-17 3.256327790000000252e-17
3.984739746090000153e+03 1.079203685000000139e-16 3.251979220000000329e-17
3.985658691409999847e+03 1.110953272000000177e-16 2.614955880000000367e-17
3.986575683590000153e+03 1.128406282000000244e-16 2.614166800000000341e-17
3.987492675779999900e+03 1.007584557000000053e-16 2.595742070000000109e-17
3.988412109379999947e+03 1.420969260000000127e-16 2.757581860000000376e-17
3.989329833979999876e+03 1.155146642000000097e-16 2.728972250000000259e-17
3.990249755859999823e+03 1.127943019000000071e-16 2.717367440000000096e-17
3.991167724609999823e+03 1.207997278999999934e-16 2.618242500000000187e-17
3.992087890620000053e+03 8.647216900000001173e-17 2.494489200000000126e-17
3.993006347659999847e+03 1.177607192000000170e-16 2.553148900000000391e-17
3.993925048829999923e+03 7.237743300000000831e-17 2.504101379999999953e-17
3.994845947270000124e+03 5.726471430000000525e-17 2.456237520000000337e-17
3.995764892579999923e+03 1.119987612000000205e-16 2.517700560000000250e-17
3.996686279300000024e+03 1.175215235000000014e-16 2.546574730000000450e-17
3.997605712890000177e+03 9.314179890000000778e-17 2.534239160000000077e-17
3.998527587890000177e+03 7.820041120000000499e-17 2.484183160000000411e-17
3.999447509770000124e+03 9.510743220000000654e-17 2.483055900000000405e-17
4.000367431640000177e+03 1.326943733000000099e-16 2.566459890000000139e-17
4.001290039059999799e+03 1.211062427000000244e-16 2.526617620000000218e-17
4.002210449220000100e+03 8.440657930000001039e-17 2.472595100000000005e-17
4.003133300779999900e+03 9.816566610000001383e-17 2.482314480000000191e-17
4.004054443359999823e+03 9.824853050000000971e-17 2.482642540000000242e-17
4.004977539059999799e+03 6.284241510000001240e-17 2.421106750000000177e-17
4.005898925779999900e+03 7.457410940000000938e-17 2.440484440000000303e-17
4.006820556640000177e+03 1.241119482999999945e-16 2.558238440000000054e-17
4.007744628909999847e+03 8.968239040000000628e-17 2.512223259999999944e-17
4.008666503909999847e+03 7.314293440000000590e-17 2.512093559999999938e-17
4.009590820309999799e+03 7.999038930000000893e-17 2.589586630000000189e-17
4.010513183590000153e+03 1.274937569000000285e-16 2.730755480000000208e-17
4.011437988279999900e+03 1.609449340999999894e-16 2.856676349999999973e-17
4.012360839840000153e+03 1.704928987000000051e-16 2.821186900000000135e-17
4.013283935550000024e+03 1.152289247000000160e-16 2.622891919999999995e-17
4.014209472659999847e+03 7.906744100000000810e-17 2.500264590000000308e-17
4.015132812500000000e+03 9.342412960000001031e-17 2.515365430000000257e-17
4.016058837890000177e+03 1.101568646000000013e-16 2.613355149999999916e-17
4.016982666020000124e+03 1.105816868000000047e-16 2.709596250000000494e-17
4.017908935550000024e+03 8.085811350000001077e-17 2.662064010000000239e-17
4.018833251949999976e+03 1.404418292999999973e-16 2.789209890000000283e-17
4.019757812500000000e+03 1.118413653000000155e-16 2.724184740000000427e-17
4.020684814449999976e+03 1.108040465000000119e-16 2.623379230000000032e-17
4.021609619140000177e+03 1.259694142000000195e-16 2.614288960000000300e-17
4.022537109379999947e+03 1.509834915000000074e-16 2.685686780000000321e-17
4.023462402340000153e+03 1.075033130000000016e-16 2.682197990000000268e-17
4.024390136720000100e+03 4.577873730000000907e-17 2.566566520000000145e-17
4.025316162109999823e+03 5.113096699999999926e-17 2.515247539999999924e-17
4.026242187500000000e+03 1.012960567000000057e-16 2.583558340000000366e-17
4.027170410159999847e+03 1.307606829000000119e-16 3.080767280000000135e-17
4.028096923829999923e+03 1.201731150000000192e-16 3.000592619999999885e-17
4.029025878909999847e+03 1.019178267000000057e-16 3.013455560000000121e-17
4.029952636720000100e+03 1.160849614000000020e-16 3.188803870000000603e-17
4.030882080079999923e+03 1.561084123999999994e-16 2.696706860000000151e-17
4.031809326170000077e+03 1.007423293000000215e-16 2.601394220000000181e-17
4.032739013670000077e+03 1.387397834000000195e-16 2.571817999999999977e-17
4.033666748050000024e+03 1.327042544000000029e-16 2.465843730000000290e-17
4.034594726559999799e+03 8.387988450000000526e-17 2.384771550000000075e-17
4.035525146479999876e+03 9.323835710000001671e-17 2.418493250000000172e-17
4.036453369140000177e+03 1.003959037000000112e-16 2.454711960000000182e-17
4.037384277340000153e+03 9.520817330000000983e-17 2.593854210000000101e-17
4.038312988279999900e+03 9.709540649999999634e-17 2.637600550000000472e-17
4.039244140620000053e+03 5.426798619999999654e-17 2.582985220000000112e-17
4.040173583979999876e+03 9.143672309999999816e-17 2.572552050000000383e-17
4.041103027340000153e+03 4.985156560000000628e-17 2.472793460000000358e-17
4.042034667970000100e+03 8.500391090000001689e-17 2.550809010000000132e-17
4.042964599609999823e+03 1.131579222999999991e-16 2.640262159999999840e-17
4.043896972659999847e+03 1.159746480000000004e-16 2.743353110000000497e-17
4.044827148440000201e+03 8.996925900000001321e-17 2.823532549999999862e-17
4.045760009770000124e+03 8.906235910000000036e-17 2.900391739999999816e-17
4.046690673829999923e+03 1.455154537000000001e-16 3.071957240000000400e-17
4.047621582029999900e+03 8.686552390000000224e-17 3.009678100000000000e-17
4.048554931640000177e+03 1.510055947000000106e-16 3.035771160000000160e-17
4.049486328120000053e+03 1.269800268000000006e-16 2.847574820000000530e-17
4.050420166020000124e+03 1.532525109000000098e-16 2.813942599999999952e-17
4.051352050779999900e+03 9.470100440000000755e-17 2.768278549999999894e-17
4.052286132809999799e+03 1.192278553000000142e-16 2.865504390000000166e-17
4.053218505859999823e+03 1.379943526000000071e-16 2.915797560000000236e-17
4.054150878909999847e+03 1.316093255999999930e-16 2.909242850000000317e-17
4.055085693359999823e+03 1.547478178000000291e-16 2.894713170000000223e-17
4.056018554690000201e+03 1.480426661000000204e-16 2.802354470000000028e-17
4.056953857420000077e+03 8.431974779999999708e-17 2.636669550000000458e-17
4.057887207029999900e+03 1.230029293000000030e-16 2.682472869999999872e-17
4.058822998050000024e+03 1.559340742000000164e-16 2.680708500000000237e-17
4.059756591800000024e+03 1.352075855000000078e-16 2.600958680000000462e-17
4.060690673829999923e+03 1.537360460000000014e-16 2.658883299999999913e-17
4.061626953120000053e+03 7.996338500000000355e-17 2.542055239999999905e-17
4.062561279300000024e+03 5.855794949999999841e-17 2.525642450000000181e-17
4.063498291020000124e+03 9.094149490000000457e-17 2.566623920000000165e-17
4.064433105470000100e+03 1.174120861000000098e-16 2.580168590000000218e-17
4.065370117190000201e+03 9.094076899999999426e-17 2.502967280000000328e-17
4.066305419920000077e+03 3.481509740000000362e-17 2.376285630000000126e-17
4.067240966800000024e+03 6.876815969999999877e-17 2.489804690000000239e-17
4.068178710940000201e+03 1.411979853000000056e-16 2.666576930000000278e-17
4.069114746090000153e+03 1.157901811000000178e-16 2.703523780000000144e-17
4.070052978520000124e+03 1.135140378000000131e-16 2.737218470000000284e-17
4.070989257809999799e+03 1.398833415000000118e-16 2.742224880000000333e-17
4.071927978520000124e+03 1.043858309000000103e-16 2.592639610000000178e-17
4.072864746090000153e+03 7.332997860000000128e-17 2.496267670000000120e-17
4.073801757809999799e+03 1.095666850000000038e-16 2.540784920000000437e-17
4.074741210940000201e+03 1.634804408000000310e-16 2.599481290000000225e-17
4.075678710940000201e+03 1.386126901000000088e-16 2.579295259999999952e-17
4.076618408199999976e+03 7.557921880000000602e-17 2.552918040000000343e-17
4.077556152340000153e+03 8.979265870000001400e-17 2.620266330000000391e-17
4.078496582029999900e+03 1.125334175000000023e-16 2.579143900000000382e-17
4.079434814449999976e+03 1.456949239000000106e-16 2.559654500000000203e-17
4.080373291020000124e+03 1.183065332000000154e-16 2.457457130000000172e-17
4.081314208979999876e+03 7.087331290000000885e-17 2.326414360000000086e-17
4.082253173829999923e+03 6.943887410000001268e-17 2.307053960000000409e-17
4.083194335940000201e+03 1.009551906000000200e-16 2.347001740000000328e-17
4.084133789059999799e+03 1.003138158000000037e-16 2.321668900000000448e-17
4.085075683590000153e+03 9.082839060000000702e-17 2.333115079999999799e-17
4.086015380859999823e+03 1.121384189000000006e-16 2.431064150000000121e-17
4.086955322270000124e+03 1.269330069000000125e-16 2.453213470000000231e-17
4.087897705079999923e+03 1.233072531000000143e-16 2.421080300000000070e-17
4.088838134770000124e+03 1.591628711000000291e-16 2.462138860000000276e-17
4.089781005859999823e+03 1.074486515000000142e-16 2.313671269999999966e-17
4.090721923829999923e+03 1.212785664000000102e-16 2.343450910000000179e-17
4.091665283199999976e+03 1.235237945000000056e-16 2.312099060000000012e-17
4.092606445309999799e+03 1.133998305000000194e-16 2.287426420000000153e-17
4.093548095699999976e+03 1.539323862000000068e-16 2.320319940000000360e-17
4.094491943359999823e+03 1.305121347000000038e-16 2.247604970000000020e-17
4.095433837890000177e+03 7.962779150000000734e-17 2.178255120000000466e-17
4.096378417969999646e+03 1.030123729000000086e-16 2.224112889999999876e-17
4.097320800780000354e+03 1.347484944000000083e-16 2.270779400000000162e-17
4.098265625000000000e+03 1.049406049000000102e-16 2.208421770000000224e-17
4.099208496090000153e+03 1.234245665000000129e-16 2.226595550000000093e-17
4.100151367190000201e+03 1.544601052000000090e-16 2.309101370000000102e-17
4.101096679690000201e+03 1.652112524000000205e-16 2.355606809999999965e-17
4.102040039059999799e+03 1.236953304000000040e-16 2.276358790000000502e-17
4.102986328119999598e+03 9.846077280000000385e-17 2.258894580000000294e-17
4.103930175780000354e+03 8.911428580000001569e-17 2.230172970000000004e-17
4.104876464840000153e+03 9.632648830000001142e-17 2.222512830000000191e-17
4.105820800780000354e+03 8.037644090000001666e-17 2.133169259999999897e-17
4.106767578119999598e+03 8.760117480000000251e-17 2.129317800000000156e-17
4.107712402340000153e+03 1.452177924000000218e-16 2.240772559999999932e-17
4.108657226559999799e+03 1.345359708000000145e-16 2.259386810000000333e-17
4.109604492190000201e+03 8.189338960000000844e-17 2.159697290000000039e-17
4.110550292969999646e+03 9.440981420000000758e-17 2.185081200000000116e-17
4.111498046880000402e+03 1.191901537999999931e-16 2.200825769999999945e-17
4.112443847659999847e+03 1.079427993000000095e-16 2.154487740000000214e-17
4.113392089840000153e+03 1.384340753000000247e-16 2.246503890000000083e-17
4.114338378909999847e+03 1.562466361000000109e-16 2.282135270000000105e-17
4.115285156250000000e+03 9.464428350000000834e-17 2.188764540000000334e-17
4.116233886719999646e+03 7.812473040000000703e-17 2.163141210000000257e-17
4.117180664059999799e+03 1.287380172000000035e-16 2.211810680000000289e-17
4.118130371090000153e+03 1.361968264000000068e-16 2.219992310000000000e-17
4.119077636719999646e+03 1.026497074000000153e-16 2.163625419999999805e-17
4.120027343750000000e+03 8.607861030000000762e-17 2.136925049999999951e-17
4.120975097659999847e+03 1.141570894000000095e-16 2.227468170000000043e-17
4.121923339840000153e+03 9.774184560000001150e-17 2.231736030000000187e-17
4.122874023440000201e+03 1.028236068000000023e-16 2.279863200000000110e-17
4.123822265619999598e+03 9.314951110000001850e-17 2.305075620000000445e-17
4.124773437500000000e+03 1.415755737000000071e-16 2.367200710000000169e-17
4.125722167969999646e+03 1.786595724000000041e-16 2.376324739999999876e-17
4.126673339840000153e+03 2.280007504000000278e-16 2.445811319999999995e-17
4.127623046880000402e+03 2.705486003000000393e-16 2.545266050000000172e-17
4.128572265619999598e+03 2.575991773999999834e-16 2.552385150000000155e-17
4.129524414059999799e+03 2.319232765000000114e-16 2.543885449999999938e-17
4.130474609380000402e+03 2.248114330999999990e-16 2.532217410000000152e-17
4.131426757809999799e+03 2.497132501000000271e-16 2.617407769999999875e-17
4.132377441409999847e+03 2.085707075000000008e-16 2.526974660000000203e-17
4.133330078119999598e+03 1.205129007000000190e-16 2.360407420000000335e-17
4.134281250000000000e+03 1.257589501000000149e-16 2.396820820000000163e-17
4.135232421880000402e+03 1.235291627000000143e-16 2.374806550000000452e-17
4.136185546880000402e+03 7.842263380000000777e-17 2.196346470000000225e-17
4.137137207030000354e+03 6.240838700000000932e-17 2.118321360000000064e-17
4.138091308590000153e+03 6.513047090000000472e-17 2.095058719999999952e-17
4.139043457030000354e+03 6.979409490000000877e-17 2.062095420000000007e-17
4.139997558590000153e+03 8.501158060000001062e-17 2.054705230000000218e-17
4.140950195309999799e+03 7.840302340000000534e-17 2.057943620000000180e-17
4.141902832030000354e+03 9.268291910000000816e-17 2.056773750000000130e-17
4.142857910159999847e+03 1.259892103000000023e-16 2.069710689999999985e-17
4.143811035159999847e+03 1.376217611000000062e-16 2.088294970000000211e-17
4.144766601559999799e+03 7.814288900000001348e-17 2.019192719999999959e-17
4.145720214840000153e+03 1.099273922000000135e-16 2.089137200000000406e-17
4.146675781250000000e+03 1.232556640000000018e-16 2.106204710000000298e-17
4.147629882809999799e+03 1.046216394000000130e-16 2.120226550000000070e-17
4.148583984380000402e+03 9.689503730000000878e-17 2.144575490000000030e-17
4.149540527340000153e+03 1.019012831000000167e-16 2.109369380000000257e-17
4.150495117190000201e+03 9.920179190000001284e-17 2.020473580000000167e-17
4.151452636719999646e+03 6.876232440000000807e-17 1.946745590000000010e-17
4.152407226559999799e+03 3.438867160000000222e-17 1.853244169999999991e-17
4.153364746090000153e+03 9.220284469999999896e-17 1.945423790000000036e-17
4.154320312500000000e+03 9.306500919999999696e-17 1.935807529999999983e-17
4.155276367190000201e+03 1.083057235000000169e-16 2.014569369999999919e-17
4.156234375000000000e+03 9.956816000000000715e-17 2.104398970000000198e-17
4.157190429690000201e+03 8.374225170000001608e-17 2.183829590000000497e-17
4.158148925780000354e+03 5.676370389999999859e-17 2.174865370000000318e-17
4.159105468750000000e+03 7.407331600000000309e-17 2.150888380000000198e-17
4.160064941409999847e+03 1.050959461000000090e-16 2.150024200000000011e-17
4.161021972659999847e+03 1.143636146000000055e-16 2.175750930000000144e-17
4.161979003909999847e+03 1.428035042000000171e-16 2.231123810000000378e-17
4.162938964840000153e+03 1.555279452000000139e-16 2.267957840000000071e-17
4.163896484380000402e+03 1.017732445000000100e-16 2.152822120000000364e-17
4.164856445309999799e+03 1.212809635000000144e-16 2.163625129999999993e-17
4.165814941409999847e+03 1.493784115000000184e-16 2.181390110000000370e-17
4.166775390619999598e+03 1.263844565000000108e-16 2.094784400000000198e-17
